1115582.27469412,-4528142.59237571,735964.006944444,-40.8912,145.0016,-9999,-9999,-9999,15,1,0,-0.9956391327,-0.9977556467,0,0.4557661544,0.4567350149,0.336455822,0.1254755706,299.4854736328,290.9877319336,0.3043789268,0.0637803674,282.0460510254,279.774597168,10.8547363281,1.7514884472,3.741102457,1.3325293064,1,-8.9930555555,62.1425923757,43.5822746941
1103338.01236823,-4563464.81987814,735964.013888889,-41.2256,144.9013,23.12,-9999,-9999,15,1,0,-0.9960954137,-0.9985176325,0,0.6965625328,0.6982563734,0.2183990628,0.0388048142,294.4682617188,290.3862915039,0.2174920738,0.0388099477,281.1866149902,278.6302185059,11.8892211914,1.1309233904,1.5967673063,1.3884590864,1,-8.9861111111,97.4648198781,31.3380123682
1103200.51995364,-4566520.77017568,735964.013888889,-41.2537,144.9033,24.44,-9999,-9999,15,1,0,-0.9972600476,-0.9984948635,0,0.7123148197,0.7131968141,0.2228559852,0.0373079255,295.9264526367,291.8366394043,0.225508675,0.0376441292,281.346862793,278.7336120605,13.1341247559,1.7217507362,1.5650290251,1.7260528803,1,-8.9861111111,100.5207701757,31.2005199536
1107063.3365557,-4576185.81978704,735964.020833333,-41.3386,144.9596,30.7,-9999,-9999,15,1,0,-0.9940534196,-0.9982205033,0,0.6165917471,0.619176507,0.2638502419,0.0620564669,296.2902526855,288.0926513672,0.2403987646,0.0548040383,280.2665100098,277.5940551758,10.5400085449,2.3863523006,3.0674424171,0.2844600081,1,-8.9791666666,110.185819787,35.0633365557
1113721.454765,-4570803.90196609,735964.027777778,-41.2831,145.0306,23.82,-9999,-9999,15,1,0,-0.9957196223,-0.9983146787,0,0.7219468289,0.7238283753,0.24865143,0.039836023,294.8422241211,291.4280090332,0.2490643263,0.0401861891,280.5101318359,278.5491943359,12.505065918,1.4345260859,1.7411136627,1.0972937346,1,-8.9722222222,104.8039019661,41.721454765
1104554.72545376,-4536037.97131306,735964.0625,-40.9736,144.8832,-9999,-9999,-9999,15,1,0,-0.9939150295,-0.9972388148,0,0.3512655588,0.352440238,0.4177329838,0.2000140548,302.1495666504,288.9862060547,0.2942685485,0.1118011773,281.2659301758,279.7836303711,9.6681213379,1.4383614063,8.8803634644,1.0992614031,1,-8.9375,70.0379713131,32.5547254538
1104554.72545376,-4536037.97131306,735964.069444445,-40.9736,144.8832,-9999,-9999,-9999,15,1,0,-0.9939150295,-0.9972388148,0,0.3512655588,0.352440238,0.4177329838,0.2000140548,302.1495666504,288.9862060547,0.2942685485,0.1118011773,281.2659301758,279.7836303711,9.6681213379,1.4383614063,8.8803634644,1.0992614031,1,-8.9305555555,70.0379713131,32.5547254538
1104554.72545376,-4536037.97131306,735964.076388889,-40.9736,144.8832,-9999,-9999,-9999,15,1,0,-0.9939150295,-0.9972388148,0,0.3512655588,0.352440238,0.4177329838,0.2000140548,302.1495666504,288.9862060547,0.2942685485,0.1118011773,281.2659301758,279.7836303711,9.6681213379,1.4383614063,8.8803634644,1.0992614031,1,-8.9236111111,70.0379713131,32.5547254538
1104554.72545376,-4536037.97131306,735964.083333333,-40.9736,144.8832,-9999,-9999,-9999,15,1,0,-0.9939150295,-0.9972388148,0,0.3512655588,0.352440238,0.4177329838,0.2000140548,302.1495666504,288.9862060547,0.2942685485,0.1118011773,281.2659301758,279.7836303711,9.6681213379,1.4383614063,8.8803634644,1.0992614031,1,-8.9166666666,70.0379713131,32.5547254538
1113721.454765,-4570803.90196609,735964.104166667,-41.2831,145.0306,-9999,-9999,-9999,15,1,0,-0.9957196223,-0.9983146787,0,0.7219468289,0.7238283753,0.24865143,0.039836023,294.8422241211,291.4280090332,0.2490643263,0.0401861891,280.5101318359,278.5491943359,12.505065918,1.4345260859,1.7411136627,1.0972937346,1,-8.8958333334,104.8039019661,41.721454765
1083019.06564611,-4539720.06502855,735964.1875,-41.027,144.6379,36.52,-9999,-9999,15,1,0,-0.9958922349,-0.9980782866,0,0.5165732553,0.5177071691,0.2890464664,0.0918523893,300.5204772949,293.3887634277,0.2600156069,0.0577955097,281.5504150391,279.0317382813,13.5718078613,1.8825676441,2.8315320015,0.9592862725,1,-8.8125,73.7200650286,11.0190656461
1104265.24858705,-4591270.48064102,735964.201388889,-41.4794,144.9449,29.74,-9999,-9999,15,1,0,-0.9957562382,-0.9984666705,0,0.5281260553,0.5295636058,0.2263780832,0.0696254,295.0529785156,285.950958252,0.2282900214,0.0608904101,280.5521850586,276.6134338379,9.0293884277,2.0699403286,2.3108899593,1.0783741474,1,-8.7986111111,125.270480641,32.2652485871
