1.112588310095819412e+06,-4.569344361519037746e+06,7.359655625000000000e+05,0.000000000000000000e+00,-9.953153208701850385e-01,-9.983652830123901367e-01,0.000000000000000000e+00,6.965360987301218998e-01,6.986705064773559570e-01,2.413288950920104980e-01,4.280965775251388550e-02,2.950230712890625000e+02,2.912688293457031250e+02,2.405021190643310547e-01,4.127543419599533081e-02,2.804982604980468750e+02,2.787153015136718750e+02,1.251208496093750000e+01,1.375385403633117676e+00,2.105624437332153320e+00,9.444260001182556152e-01,1.033443615190377471e+02,4.058831009581940918e+01
1.118443737800596748e+06,-4.559935250909861177e+06,7.359655555555555038e+05,0.000000000000000000e+00,-9.958099817370479334e-01,-9.982970356941223145e-01,0.000000000000000000e+00,7.238411923686999261e-01,7.256489992141723633e-01,2.509779334068298340e-01,3.990153595805168152e-02,2.945028991699218750e+02,2.909134826660156250e+02,2.587291002273559570e-01,3.745276480913162231e-02,2.817691040039062500e+02,2.794921264648437500e+02,1.128793334960937500e+01,1.721437573432922363e+00,1.576395273208618164e+00,1.123362660408020020e+00,9.393525090986118187e+01,4.644373780059675028e+01
1.112474804863861296e+06,-4.568349568829108961e+06,7.359675555555555038e+05,0.000000000000000000e+00,-9.958602288530558067e-01,-9.984097480773925781e-01,0.000000000000000000e+00,6.949696487526828559e-01,6.967488527297973633e-01,2.348383665084838867e-01,4.197144135832786560e-02,2.951073913574218750e+02,2.912918090820312500e+02,2.336447238922119141e-01,4.244463145732879639e-02,2.804041748046875000e+02,2.787313842773437500e+02,1.250451660156250000e+01,1.298746109008789062e+00,2.280968427658081055e+00,1.185266375541687012e+00,1.023495688291089607e+02,4.047480486386129428e+01
1.123714021373608615e+06,-4.559461168589575216e+06,7.359645555555555038e+05,0.000000000000000000e+00,-9.958284652543779591e-01,-9.984366297721862793e-01,0.000000000000000000e+00,7.127971025259282056e-01,7.146639823913574219e-01,2.306475192308425903e-01,3.838188946247100830e-02,2.948354492187500000e+02,2.909121093750000000e+02,2.343691140413284302e-01,3.834111616015434265e-02,2.814266662597656250e+02,2.789628601074218750e+02,1.205194091796875000e+01,1.775152683258056641e+00,1.592389822006225586e+00,9.667606949806213379e-01,9.346116858957522311e+01,5.171402137360861673e+01
1.121386666608602274e+06,-4.577434893533030525e+06,7.359665555555555038e+05,0.000000000000000000e+00,-9.966915165925261944e-01,-9.984351396560668945e-01,0.000000000000000000e+00,6.998231422261631529e-01,7.010474205017089844e-01,2.300345301628112793e-01,4.042768478393554688e-02,2.937753906250000000e+02,2.902465820312500000e+02,2.153258919715881348e-01,3.812201321125030518e-02,2.807057495117187500e+02,2.775587158203125000e+02,1.240536499023437500e+01,1.819435596466064453e+00,1.121312618255615234e+00,1.362192153930664062e+00,1.114348935330305181e+02,4.938666660860227609e+01
1.111424099638131447e+06,-4.568438863058423623e+06,7.359665555555555038e+05,0.000000000000000000e+00,-9.969941709160334842e-01,-9.983958005905151367e-01,0.000000000000000000e+00,7.043364810982433166e-01,7.053266763687133789e-01,2.367355972528457642e-01,4.090692847967147827e-02,2.948962097167968750e+02,2.908239135742187500e+02,2.315938472747802734e-01,3.894058614969253540e-02,2.804889526367187500e+02,2.782739257812500000e+02,1.236914062500000000e+01,1.784251570701599121e+00,1.838486075401306152e+00,1.628786921501159668e+00,1.024388630584236211e+02,3.942409963813144458e+01
1.122429308054529596e+06,-4.577334950958144851e+06,7.359655555555555038e+05,0.000000000000000000e+00,-9.963536742954530734e-01,-9.984619021415710449e-01,0.000000000000000000e+00,7.089426989197165074e-01,7.104427814483642578e-01,2.256371527910232544e-01,3.819763287901878357e-02,2.931828308105468750e+02,2.898499145507812500e+02,2.136526107788085938e-01,3.719766810536384583e-02,2.807638244628906250e+02,2.774729614257812500e+02,1.227450561523437500e+01,1.805351495742797852e+00,1.012778759002685547e+00,1.168828368186950684e+00,1.113349509581448444e+02,5.042930805452959930e+01
1.113743813318073982e+06,-4.570249083274223842e+06,7.359665555555555038e+05,0.000000000000000000e+00,-9.957196222969051380e-01,-9.983146786689758301e-01,0.000000000000000000e+00,7.219468288914334675e-01,7.238283753395080566e-01,2.486514300107955933e-01,3.983602300286293030e-02,2.948422241210937500e+02,2.914280090332031250e+02,2.490643262863159180e-01,4.018618911504745483e-02,2.805101318359375000e+02,2.785491943359375000e+02,1.250506591796875000e+01,1.434526085853576660e+00,1.741113662719726562e+00,1.097293734550476074e+00,1.042490832742238354e+02,4.174381331807398254e+01
1.122764337168689817e+06,-4.560565580023745075e+06,7.359645555555555038e+05,0.000000000000000000e+00,-9.963003197264417299e-01,-9.983639121055603027e-01,0.000000000000000000e+00,7.065842907159903818e-01,7.080478072166442871e-01,2.414472997188568115e-01,4.126996174454689026e-02,2.949197387695312500e+02,2.908833923339843750e+02,2.393232583999633789e-01,3.856702521443367004e-02,2.813911132812500000e+02,2.789584960937500000e+02,1.195928955078125000e+01,1.882599234580993652e+00,1.659260869026184082e+00,1.185683131217956543e+00,9.456558002374507055e+01,5.076433716868982060e+01
1.122661167445468251e+06,-4.559560286964704283e+06,7.359655555555555038e+05,0.000000000000000000e+00,-9.957785083084614852e-01,-9.984016418457031250e-01,0.000000000000000000e+00,7.097032871723460978e-01,7.115728259086608887e-01,2.359620183706283569e-01,3.976334631443023682e-02,2.950246582031250000e+02,2.910076599121093750e+02,2.339910119771957397e-01,3.927376121282577515e-02,2.814483032226562500e+02,2.791167297363281250e+02,1.193951416015625000e+01,1.602159023284912109e+00,1.722870111465454102e+00,1.058020830154418945e+00,9.356028696470428940e+01,5.066116744546825146e+01
