1.099390339414361864e+06,-4.581979746707226150e+06,7.359911976157407044e+05,7.359912074652777519e+05,1.072152900000000000e+07,0.000000000000000000e+00,-4.139880000000000138e+01,1.448771999999999878e+02,-9.999000000000000000e+03,7.359912025347221643e+05,-9.999000000000000000e+03,9.200000000000000000e+01,8.246000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.123955896848185454e+06,-4.551516124976045452e+06,7.359911976157407044e+05,7.359912074652777519e+05,1.072153900000000000e+07,0.000000000000000000e+00,-4.109700000000000131e+01,1.451263999999999896e+02,-9.999000000000000000e+03,7.359912025347221643e+05,-9.999000000000000000e+03,6.200000000000000000e+01,8.246000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.107162724822187098e+06,-4.583991244593869895e+06,7.359906905439815018e+05,7.359907012731481809e+05,1.071839700000000000e+07,3.000000000000000000e+00,-4.140999999999999659e+01,1.449699999999999989e+02,3.120000000000000000e+02,7.359906959027778357e+05,-9.999000000000000000e+03,-9.999000000000000000e+03,8.258000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.101317137395740720e+06,-4.582305781732607633e+06,7.359906905439815018e+05,7.359907012731481809e+05,1.071839600000000000e+07,3.000000000000000000e+00,-4.139999999999999858e+01,1.449000000000000057e+02,3.231000000000000227e+02,7.359906959027778357e+05,-9.999000000000000000e+03,-9.999000000000000000e+03,8.258000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100466303263360402e+06,-4.582219610147340223e+06,7.359906905439815018e+05,7.359907012731481809e+05,1.071839500000000000e+07,3.000000000000000000e+00,-4.139999999999999858e+01,1.448899999999999864e+02,3.231000000000000227e+02,7.359906959027778357e+05,-9.999000000000000000e+03,-9.999000000000000000e+03,8.258000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.099615462388563668e+06,-4.582133505160826258e+06,7.359906905439815018e+05,7.359907012731481809e+05,1.071839400000000000e+07,3.000000000000000000e+00,-4.139999999999999858e+01,1.448799999999999955e+02,3.383999999999999773e+02,7.359906959027778357e+05,-9.999000000000000000e+03,-9.999000000000000000e+03,8.258000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100534623806003248e+06,-4.556012913943154737e+06,7.359906905439815018e+05,7.359907012731481809e+05,1.071839300000000000e+07,3.000000000000000000e+00,-4.115999999999999659e+01,1.448600000000000136e+02,3.128999999999999773e+02,7.359906959027778357e+05,-9.999000000000000000e+03,-9.999000000000000000e+03,8.258000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.099681731618852820e+06,-4.555926803689178079e+06,7.359906905439815018e+05,7.359907012731481809e+05,1.071839200000000000e+07,3.000000000000000000e+00,-4.115999999999999659e+01,1.448499999999999943e+02,3.128999999999999773e+02,7.359906959027778357e+05,-9.999000000000000000e+03,-9.999000000000000000e+03,8.258000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.093711297948331339e+06,-4.555325901216529310e+06,7.359906905439815018e+05,7.359907012731481809e+05,1.071839100000000000e+07,3.000000000000000000e+00,-4.115999999999999659e+01,1.447800000000000011e+02,3.151000000000000227e+02,7.359906959027778357e+05,-9.999000000000000000e+03,-9.999000000000000000e+03,8.258000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.092858352006610483e+06,-4.555240325056062080e+06,7.359906905439815018e+05,7.359907012731481809e+05,1.071839000000000000e+07,3.000000000000000000e+00,-4.115999999999999659e+01,1.447700000000000102e+02,3.151000000000000227e+02,7.359906959027778357e+05,-9.999000000000000000e+03,-9.999000000000000000e+03,8.258000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
