-1493296.43058191,-3678741.18167072,735965.152777778,-32.8683,115.882,-9999,-9999,-9999,15,1,5.39492881113102E-005,-0.9978496932,-0.9978712797,0.0403823217,0.2582435375,0.2531724274,0.3432059586,0.2045334429,322.1033325195,305.7606506348,0.283724606,0.1597235501,292.8665771484,290.4257202148,17.7458496094,3.4574975967,6.6954689026,0.1593804061,1,0,20.7411816707,24.7035694181
-1489018.76131494,-3680654.59718876,735965.152777778,-32.8901,115.9251,-9999,-9999,-9999,15,1,-0.000015868,-0.9979859457,-0.9979546666,0.0298916545,0.2700276098,0.2879764736,0.3286702931,0.1816966236,321.0649108887,304.1320495605,0.2842543721,0.1486400962,293.1776733398,290.6817932129,15.7384033203,3.1204280853,6.784324646,0.250864923,1,0,22.6545971888,28.9812386851
-1493108.48750486,-3692243.00095326,735965.152777778,-32.9884,115.8657,-9999,-9999,-9999,15,1,0.0001031747,-0.9978461685,-0.9978661537,0.0300949229,0.2325567639,0.2006942481,0.3448623717,0.2295759171,322.8745422363,303.7501220703,0.2726128995,0.1646693051,293.0684814453,290.4111328125,16.6207885742,2.9326884747,7.1968050003,1.2133368254,1,0,34.2430009533,24.8915124951
-1493296.43058191,-3678741.18167072,735965.159722222,-32.8683,115.882,-9999,-9999,-9999,15,1,8.25118555949356E-005,-0.9978609824,-0.9979528785,0.0388753434,0.2533865687,0.2136351317,0.3315754235,0.2148415595,323.6070861816,307.3274230957,0.283724606,0.1597235501,292.8665771484,290.4257202148,19.162109375,3.6032485962,6.6696505547,0.2983088195,1,0,20.7411816707,24.7035694181
-1489018.76131494,-3680654.59718876,735965.159722222,-32.8901,115.9251,-9999,-9999,-9999,15,1,-5.96833291488519E-006,-0.9979844345,-0.9979678988,0.0236462722,0.2715909546,0.2888400257,0.3266793787,0.1802561283,321.2072143555,305.5087585449,0.2842543721,0.1486400962,293.1776733398,290.6817932129,17.2802734375,3.0992310047,6.289747715,0.259493053,1,0,22.6545971888,28.9812386851
-1493296.43058191,-3678741.18167072,735965.166666667,-32.8683,115.882,-9999,-9999,-9999,15,1,9.06684851366135E-005,-0.9978842735,-0.9980972409,0.037827949,0.2497591742,0.2164430767,0.3088422418,0.1989369541,324.3076477051,306.7278442383,0.283724606,0.1597235501,292.8665771484,290.4257202148,19.3319702148,3.373073101,7.2023081779,0.3076923192,1,0,20.7411816707,24.7035694181
-1505520.35736482,-3683699.87858975,735965.166666667,-32.8985,115.7447,71.13,0.256941,408.2,10,1,3.98167758830503E-005,-0.9982442453,-0.9984329343,0.0386689421,0.2942175593,0.2455689162,0.2520529032,0.1526664197,321.4307250977,304.1632385254,0.2443559021,0.1073952466,293.3872070313,290.7857055664,15.2467651367,3.3344423771,6.6375079155,-0.2637894154,1,0,25.6998785898,12.4796426352
-1489018.76131494,-3680654.59718876,735965.166666667,-32.8901,115.9251,104.01,-9999,-9999,14,1,1.36159016728143E-007,-0.9979887031,-0.9980466962,0.0185166381,0.2713409429,0.2679199576,0.3148434758,0.181786418,322.0640258789,305.0742492676,0.2842543721,0.1486400962,293.1776733398,290.6817932129,17.9247131348,2.820186615,6.8071284294,0.114100121,1,0,22.6545971888,28.9812386851
-1489451.84632621,-3683446.05341685,735965.166666667,-32.9144,115.9167,-9999,-9999,-9999,15,1,-8.67492489999844E-005,-0.9982128018,-0.9981477261,-0.2467595974,0.0945864418,0.2880821526,0.29692927,0.1641116142,320.3173522949,305.2494812012,0.2578254938,0.1250694841,293.9348754883,291.0297546387,16.2861938477,2.9701366425,5.1866588593,0.3012241721,1,0,25.4460534168,28.5481536738
-1493296.43058191,-3678741.18167072,735965.173611111,-32.8683,115.882,90.69,-9999,-9999,14,1,0.0001048871,-0.9978924301,-0.9979943633,0.0319744263,0.2468756389,0.2107063085,0.3239433765,0.2111878544,322.7076416016,304.5889892578,0.283724606,0.1597235501,292.8665771484,290.4257202148,16.9089050293,3.3598606586,7.4230699539,0.2320059389,1,0,20.7411816707,24.7035694181
