-1.470918276297290111e+06,-3.683416006801960059e+06,7.359772413078703685e+05,7.359772501736111008e+05,1.072036100000000000e+07,0.000000000000000000e+00,-3.293480000000000274e+01,1.161148000000000025e+02,-9.999000000000000000e+03,7.359772457407407928e+05,-9.999000000000000000e+03,6.100000000000000000e+01,6.973000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.470052932209260063e+06,-3.683172098973080050e+06,7.359772413078703685e+05,7.359772501736111008e+05,1.072036000000000000e+07,0.000000000000000000e+00,-3.293359999999999843e+01,1.161243999999999943e+02,-9.999000000000000000e+03,7.359772457407407928e+05,-9.999000000000000000e+03,5.200000000000000000e+01,6.973000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.503733225242390065e+06,-3.688406800212359987e+06,7.359772413078703685e+05,7.359772501736111008e+05,1.072036300000000000e+07,0.000000000000000000e+00,-3.294230000000000302e+01,1.157574000000000041e+02,-9.999000000000000000e+03,7.359772457407407928e+05,-9.999000000000000000e+03,1.000000000000000000e+02,6.973000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.470258746305689914e+06,-3.682392549778129905e+06,7.359772413078703685e+05,7.359772501736111008e+05,1.072036200000000000e+07,0.000000000000000000e+00,-3.292649999999999721e+01,1.161231999999999971e+02,-9.999000000000000000e+03,7.359772457407407928e+05,-9.999000000000000000e+03,1.000000000000000000e+02,6.973000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.465475981234459905e+06,-3.683071569766869769e+06,7.359767454976851586e+05,7.359767500347222667e+05,1.071369900000000000e+07,1.000000000000000000e+00,-3.293780000000000285e+01,1.161734000000000009e+02,3.073999999999999773e+02,7.359767496527777985e+05,1.469999999999999929e+01,5.400000000000000000e+01,6.985000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.472183957929729950e+06,-3.683226689981500152e+06,7.359767454976851586e+05,7.359767500347222667e+05,1.071369600000000000e+07,1.000000000000000000e+00,-3.293169999999999931e+01,1.161015000000000015e+02,3.283000000000000114e+02,7.359767461805555504e+05,3.889999999999999858e+01,1.000000000000000000e+02,6.985000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.470027380433189915e+06,-3.683176676150020212e+06,7.359767454976851586e+05,7.359767500347222667e+05,1.071369700000000000e+07,1.000000000000000000e+00,-3.293370000000000175e+01,1.161246000000000009e+02,3.740000000000000000e+02,7.359767454861111473e+05,1.454000000000000057e+02,1.000000000000000000e+02,6.985000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.467749830798669951e+06,-3.683124350263040047e+06,7.359767454976851586e+05,7.359767500347222667e+05,1.071369800000000000e+07,1.000000000000000000e+00,-3.293580000000000041e+01,1.161491000000000042e+02,3.288000000000000114e+02,7.359767454861111473e+05,3.900000000000000000e+01,1.000000000000000000e+02,6.985000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.469581841641929932e+06,-3.683097389783789869e+06,7.359767217129629571e+05,7.359767315393518656e+05,1.072338900000000000e+07,0.000000000000000000e+00,-3.293350000000000222e+01,1.161294999999999931e+02,-9.999000000000000000e+03,7.359767266203704057e+05,-9.999000000000000000e+03,1.000000000000000000e+02,6.986000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.472108798322000075e+06,-3.682999531200559810e+06,7.359767217129629571e+05,7.359767315393518656e+05,1.072338600000000000e+07,0.000000000000000000e+00,-3.292980000000000018e+01,1.161025999999999954e+02,-9.999000000000000000e+03,7.359767266203704057e+05,-9.999000000000000000e+03,9.300000000000000000e+01,6.986000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
